date,return,open_close,rv,vix,year_week,dhousing,dindpro,nai,nfci,year_month
1984-06-05,-0.44806855859453876,-0.44806855859453876,NA,NA,1984-06-03,3.815779480029846,0.350474556069269,0.97,0.9,1984-06-01
1984-06-06,0.88123491845149,0.88123491845149,NA,NA,1984-06-03,3.815779480029846,0.350474556069269,0.97,0.9,1984-06-01
1984-06-07,-0.05807569745570618,-0.05807569745570618,NA,NA,1984-06-03,3.815779480029846,0.350474556069269,0.97,0.9,1984-06-01
1984-06-08,0.16124354696405163,0.16124354696405163,NA,NA,1984-06-03,3.815779480029846,0.350474556069269,0.97,0.9,1984-06-01
1984-06-11,-1.3691288891299003,-1.3691288891299003,NA,NA,1984-06-10,3.815779480029846,0.350474556069269,0.97,0.96,1984-06-01
1984-06-12,-0.5700234926827363,-0.5700234926827363,NA,NA,1984-06-10,3.815779480029846,0.350474556069269,0.97,0.96,1984-06-01
1984-06-13,-0.039430204651225154,-0.039430204651225154,NA,NA,1984-06-10,3.815779480029846,0.350474556069269,0.97,0.96,1984-06-01
1984-06-14,-1.1503538047520578,-1.1437736897127238,NA,NA,1984-06-10,3.815779480029846,0.350474556069269,0.97,0.96,1984-06-01
1984-06-15,-0.908429204350103,-0.9749048772783375,NA,NA,1984-06-10,3.815779480029846,0.350474556069269,0.97,0.96,1984-06-01
1984-06-18,1.7954977923889004,1.7954977923889004,NA,NA,1984-06-17,3.815779480029846,0.350474556069269,0.97,1,1984-06-01
1984-06-19,0.5783054880902583,0.5783054880902583,NA,NA,1984-06-17,3.815779480029846,0.350474556069269,0.97,1,1984-06-01
1984-06-20,1.4506645820894448,1.9235731810113066,NA,NA,1984-06-17,3.815779480029846,0.350474556069269,0.97,1,1984-06-01
1984-06-21,-0.2133513074367599,-0.2133513074367599,NA,NA,1984-06-17,3.815779480029846,0.350474556069269,0.97,1,1984-06-01
1984-06-22,-0.03235783416677407,-0.03235783416677407,NA,NA,1984-06-17,3.815779480029846,0.350474556069269,0.97,1,1984-06-01
1984-06-25,-0.3177423723694339,-0.3177423723694339,NA,NA,1984-06-24,3.815779480029846,0.350474556069269,0.97,1.02,1984-06-01
1984-06-26,-0.8217040932992248,-0.8217040932992248,NA,NA,1984-06-24,3.815779480029846,0.350474556069269,0.97,1.02,1984-06-01
1984-06-27,-0.7031459750038493,-0.7031459750038493,NA,NA,1984-06-24,3.815779480029846,0.350474556069269,0.97,1.02,1984-06-01
1984-06-28,0.7882312353971521,0.7882312353971521,NA,NA,1984-06-24,3.815779480029846,0.350474556069269,0.97,1.02,1984-06-01
1984-06-29,0.22220583760352852,0.22220583760352852,NA,NA,1984-06-24,3.815779480029846,0.350474556069269,0.97,1.02,1984-06-01
1984-07-02,0.013058294067036513,0.02610849986721675,NA,NA,1984-07-01,-6.211786854744261,0.3166269138423772,0.28,1.02,1984-07-01
1984-07-03,0.3258393301761586,0.3258393301761586,NA,NA,1984-07-01,-6.211786854744261,0.3166269138423772,0.28,1.02,1984-07-01
1984-07-05,-0.6134601399773842,-0.6134601399773842,NA,NA,1984-07-01,-6.211786854744261,0.3166269138423772,0.28,1.02,1984-07-01
1984-07-06,-0.3409773795460147,-0.3409773795460147,NA,NA,1984-07-01,-6.211786854744261,0.3166269138423772,0.28,1.02,1984-07-01
1984-07-09,0.7329849427221369,0.7329849427221369,NA,NA,1984-07-08,-6.211786854744261,0.3166269138423772,0.28,1,1984-07-01
1984-07-10,-0.3069403226122702,-0.3069403226122702,NA,NA,1984-07-08,-6.211786854744261,0.3166269138423772,0.28,1,1984-07-01
1984-07-11,-1.5357039478542944,-1.5357039478542944,NA,NA,1984-07-08,-6.211786854744261,0.3166269138423772,0.28,1,1984-07-01
1984-07-12,-0.35263951197404,-0.35263951197404,NA,NA,1984-07-08,-6.211786854744261,0.3166269138423772,0.28,1,1984-07-01
1984-07-13,0.5649584590476486,0.5649584590476486,NA,NA,1984-07-08,-6.211786854744261,0.3166269138423772,0.28,1,1984-07-01
1984-07-16,0.47606607620425123,0.47606607620425123,NA,NA,1984-07-15,-6.211786854744261,0.3166269138423772,0.28,0.96,1984-07-01
1984-07-17,0.5131921071461321,0.5131921071461321,NA,NA,1984-07-15,-6.211786854744261,0.3166269138423772,0.28,0.96,1984-07-01
1984-07-18,-0.6452132484340289,-0.6452132484340289,NA,NA,1984-07-15,-6.211786854744261,0.3166269138423772,0.28,0.96,1984-07-01
1984-07-19,-0.6826411090314011,-0.6826411090314011,NA,NA,1984-07-15,-6.211786854744261,0.3166269138423772,0.28,0.96,1984-07-01
1984-07-20,-0.5468085146777213,-0.5468085146777213,NA,NA,1984-07-15,-6.211786854744261,0.3166269138423772,0.28,0.96,1984-07-01
1984-07-23,-0.4020146117833079,-0.4020146117833079,NA,NA,1984-07-22,-6.211786854744261,0.3166269138423772,0.28,0.9,1984-07-01
1984-07-24,-0.7615294306673626,-0.7615294306673626,NA,NA,1984-07-22,-6.211786854744261,0.3166269138423772,0.28,0.9,1984-07-01
1984-07-25,0.6809363707588112,0.6809363707588112,NA,NA,1984-07-22,-6.211786854744261,0.3166269138423772,0.28,0.9,1984-07-01
1984-07-26,0.836377016492218,0.836377016492218,NA,NA,1984-07-22,-6.211786854744261,0.3166269138423772,0.28,0.9,1984-07-01
1984-07-27,0.7368838636357289,0.7368838636357289,NA,NA,1984-07-22,-6.211786854744261,0.3166269138423772,0.28,0.9,1984-07-01
1984-07-30,-0.6636164686542934,-0.6636164686542934,NA,NA,1984-07-29,-6.211786854744261,0.3166269138423772,0.28,0.84,1984-07-01
1984-07-31,0.3124496413440703,0.3124496413440703,NA,NA,1984-07-29,-6.211786854744261,0.3166269138423772,0.28,0.84,1984-07-01
1984-08-01,2.244629208269,2.244629208269,NA,NA,1984-07-29,-8.806168692758742,0.08928850491400908,0.07,0.84,1984-08-01
1984-08-02,2.5059810502243707,2.5059810502243707,NA,NA,1984-07-29,-8.806168692758742,0.08928850491400908,0.07,0.84,1984-08-01
1984-08-03,2.722276397371637,1.2832255977183848,NA,NA,1984-07-29,-8.806168692758742,0.08928850491400908,0.07,0.84,1984-08-01
1984-08-06,0.15386985080327875,0.15386985080327875,NA,NA,1984-08-05,-8.806168692758742,0.08928850491400908,0.07,0.77,1984-08-01
1984-08-07,0.07377044316969616,0.07377044316969616,NA,NA,1984-08-05,-8.806168692758742,0.08928850491400908,0.07,0.77,1984-08-01
1984-08-08,-0.5979005064765452,-0.5917584791542474,NA,NA,1984-08-05,-8.806168692758742,0.08928850491400908,0.07,0.77,1984-08-01
1984-08-09,2.3160881790386334,2.3160881790386334,NA,NA,1984-08-05,-8.806168692758742,0.08928850491400908,0.07,0.77,1984-08-01
1984-08-10,-0.07251329980730858,-0.07251329980730858,NA,NA,1984-08-05,-8.806168692758742,0.08928850491400908,0.07,0.77,1984-08-01
1984-08-13,0.006042013163032323,0.3572820100291807,NA,NA,1984-08-12,-8.806168692758742,0.08928850491400908,0.07,0.7,1984-08-01
1984-08-14,-0.6123984744936806,-0.6123984744936806,NA,NA,1984-08-12,-8.806168692758742,0.08928850491400908,0.07,0.7,1984-08-01
